,offense,defense,home,away,offense_score,defense_score,period,yard_line,ytg,down,distance,scoring,yg,play_type,ppa,offVal,defVal,playOutcomeClass
237,UT San Antonio,UAB,UAB,UT San Antonio,10,0,2,16,16,2,4,False,2,Rush,-0.251664053387966,232.17,110.72,1
238,UAB,UT San Antonio,UAB,UT San Antonio,10,16,3,83,17,1,15,False,8,Rush,0.23395073064575,199.75,114.61,1
239,UAB,UT San Antonio,UAB,UT San Antonio,10,16,3,91,9,2,7,False,2,Rush,-0.162885629979781,199.75,114.61,1
240,UAB,UT San Antonio,UAB,UT San Antonio,10,16,3,89,11,3,9,False,7,Rush,0.172673334969884,199.75,114.61,1
241,UAB,UT San Antonio,UAB,UT San Antonio,10,16,3,96,4,4,2,False,2,Rush,1.674503623106686,199.75,114.61,1
242,UAB,UT San Antonio,UAB,UT San Antonio,17,16,3,98,2,2,2,True,2,Rushing Touchdown,2.067936525322223,199.75,114.61,1
243,UT San Antonio,UAB,UAB,UT San Antonio,16,17,3,10,10,1,10,False,3,Rush,-0.093321625768295,232.17,110.72,1
244,UT San Antonio,UAB,UAB,UT San Antonio,16,17,3,7,7,2,7,False,6,Rush,0.153150238838187,232.17,110.72,1
245,UT San Antonio,UAB,UAB,UT San Antonio,23,17,3,1,1,3,1,True,1,Rushing Touchdown,2.45399822917955,232.17,110.72,1
246,UT San Antonio,UAB,UAB,UT San Antonio,23,17,4,13,13,2,10,False,1,Rush,-0.2445355355916945,232.17,110.72,1
247,UT San Antonio,UAB,UAB,UT San Antonio,31,17,4,12,12,3,9,True,12,Passing Touchdown,3.088312050136425,232.17,110.72,1
248,UAB,UT San Antonio,UAB,UT San Antonio,17,31,4,84,16,3,10,False,4,Pass Reception,-0.0728578890091,199.75,114.61,1
249,UAB,UT San Antonio,UAB,UT San Antonio,17,31,4,88,12,4,6,False,11,Pass Reception,2.414529685175484,199.75,114.61,1
250,UAB,UT San Antonio,UAB,UT San Antonio,24,31,4,99,1,2,1,True,1,Rushing Touchdown,1.900352237473006,199.75,114.61,1
251,UAB,North Texas,UAB,North Texas,0,0,1,84,16,1,10,False,6,Rush,0.1820990038493714,199.75,173.9,1
252,UAB,North Texas,UAB,North Texas,0,0,1,90,10,2,4,False,1,Rush,-0.31284896117802,199.75,173.9,1
253,UAB,North Texas,UAB,North Texas,0,0,1,91,9,3,3,False,3,Rush,0.646982907555746,199.75,173.9,1
254,UAB,North Texas,UAB,North Texas,0,0,1,94,6,1,6,False,3,Rush,-0.158934842894816,199.75,173.9,1
255,UAB,North Texas,UAB,North Texas,7,0,1,97,3,3,3,True,3,Rushing Touchdown,2.624562399778991,199.75,173.9,1
256,UAB,North Texas,UAB,North Texas,7,0,1,85,15,2,15,False,12,Rush,0.4776940981154073,199.75,173.9,1
257,UAB,North Texas,UAB,North Texas,7,0,1,97,3,3,3,False,2,Rush,-0.16119157507711,199.75,173.9,1
258,UAB,North Texas,UAB,North Texas,14,0,1,99,1,4,1,True,1,Rushing Touchdown,2.785753974856101,199.75,173.9,1
259,North Texas,UAB,UAB,North Texas,0,14,1,12,12,4,1,False,6,Rush,0.975747030206133,125.41,110.72,1
260,North Texas,UAB,UAB,North Texas,0,14,2,6,6,1,6,False,3,Rush,-0.158934842894816,125.41,110.72,1
261,North Texas,UAB,UAB,North Texas,0,14,2,3,3,2,3,False,2,Pass Reception,-0.242573615219457,125.41,110.72,1
262,North Texas,UAB,UAB,North Texas,7,14,2,5,5,3,5,True,5,Rushing Touchdown,2.76159962916859,125.41,110.72,1
263,North Texas,UAB,UAB,North Texas,14,14,2,18,18,2,6,True,18,Passing Touchdown,2.677109020987793,125.41,110.72,1
264,North Texas,UAB,UAB,North Texas,14,14,2,5,5,1,5,False,2,Rush,-0.327643773401219,125.41,110.72,1
265,North Texas,UAB,UAB,North Texas,14,14,2,3,3,2,3,False,2,Rush,-0.242573615219457,125.41,110.72,1
266,North Texas,UAB,UAB,North Texas,21,14,2,1,1,3,1,True,1,Rushing Touchdown,2.45399822917955,125.41,110.72,1
267,UAB,North Texas,UAB,North Texas,14,21,2,88,12,2,10,False,2,Rush,-0.161561009875187,199.75,173.9,1
268,UAB,North Texas,UAB,North Texas,14,21,2,90,10,3,8,False,4,Rush,-0.0421934060288492,199.75,173.9,1
269,UAB,North Texas,UAB,North Texas,20,21,3,93,7,1,7,False,3,Rush,-0.1371356101207495,199.75,173.9,1
270,UAB,North Texas,UAB,North Texas,20,21,3,96,4,2,4,False,2,Rush,-0.2109400436149005,199.75,173.9,1
271,UAB,North Texas,UAB,North Texas,27,21,3,98,2,3,2,True,2,Passing Touchdown,2.544830284062861,199.75,173.9,1
272,UAB,North Texas,UAB,North Texas,27,21,4,81,19,3,9,False,9,Rush,0.831677412325259,199.75,173.9,1
273,UAB,North Texas,UAB,North Texas,27,21,4,90,10,1,10,False,9,Rush,0.613474604776436,199.75,173.9,1
274,UAB,North Texas,UAB,North Texas,34,21,4,99,1,3,1,True,1,Rushing Touchdown,2.45399822917955,199.75,173.9,1
275,UAB,North Texas,UAB,North Texas,34,21,4,82,18,1,10,False,2,Rush,-0.193673324211422,199.75,173.9,1
276,UAB,North Texas,UAB,North Texas,34,21,4,84,16,2,8,False,7,Rush,0.244747216296165,199.75,173.9,1
277,UAB,North Texas,UAB,North Texas,34,21,4,91,9,3,1,False,6,Rush,1.076267084254511,199.75,173.9,1
278,UAB,North Texas,UAB,North Texas,34,21,4,97,3,1,3,False,2,Rush,-0.435900504741669,199.75,173.9,1
279,UAB,North Texas,UAB,North Texas,41,21,4,99,1,3,1,True,1,Rushing Touchdown,2.45399822917955,199.75,173.9,1
280,LSU,UAB,LSU,UAB,0,0,1,84,16,2,10,False,7,Rush,0.199363249425767,231.89,110.72,1
281,LSU,UAB,LSU,UAB,0,0,1,91,9,3,3,False,3,Rush,0.646982907555746,231.89,110.72,1
282,LSU,UAB,LSU,UAB,0,0,1,94,6,1,6,False,1,Rush,-0.386087920464643,231.89,110.72,1
283,LSU,UAB,LSU,UAB,0,0,1,95,5,2,5,False,3,Rush,-0.106252592532941,231.89,110.72,1
284,LSU,UAB,LSU,UAB,7,0,1,98,2,3,2,True,2,Rushing Touchdown,2.544830284062861,231.89,110.72,1
285,UAB,LSU,LSU,UAB,0,7,1,14,14,1,10,False,9,Pass Reception,0.6137678348706395,199.75,80.71,1
286,UAB,LSU,LSU,UAB,7,7,1,5,5,2,1,True,5,Rushing Touchdown,1.934515340308442,199.75,80.71,1
287,LSU,UAB,LSU,UAB,14,7,1,95,5,1,5,True,5,Rushing Touchdown,1.883780840558874,231.89,110.72,1
288,UAB,LSU,LSU,UAB,7,14,1,11,11,1,10,False,2,Pass Reception,-0.165648229401373,199.75,80.71,1
289,UAB,LSU,LSU,UAB,7,14,1,9,9,2,8,False,3,Rush,-0.087749717977609,199.75,80.71,1
290,LSU,UAB,LSU,UAB,14,10,2,89,11,1,10,False,5,Rush,0.075035529409716,231.89,110.72,1
291,LSU,UAB,LSU,UAB,14,10,2,94,6,2,5,False,5,Rush,1.508682608837766,231.89,110.72,1
292,LSU,UAB,LSU,UAB,21,10,2,99,1,1,1,True,1,Rushing Touchdown,0.938021275120443,231.89,110.72,1
293,LSU,UAB,LSU,UAB,21,10,2,86,14,1,10,False,13,Pass Reception,1.6102619000586385,231.89,110.72,1
294,LSU,UAB,LSU,UAB,28,10,2,99,1,1,1,True,1,Rushing Touchdown,0.938021275120443,231.89,110.72,1
295,LSU,UAB,LSU,UAB,28,10,3,82,18,3,1,False,3,Rush,0.146924930975917,231.89,110.72,1
296,LSU,UAB,LSU,UAB,34,10,3,98,2,1,2,True,2,Rushing Touchdown,1.213235297672098,231.89,110.72,1
297,LSU,UAB,LSU,UAB,34,10,4,92,8,1,8,False,3,Rush,-0.118978122830228,231.89,110.72,1
298,LSU,UAB,LSU,UAB,41,10,4,95,5,3,5,True,5,Passing Touchdown,2.76159962916859,231.89,110.72,1
299,UAB,LSU,LSU,UAB,10,41,4,15,15,2,10,False,4,Pass Reception,-0.0346881689245124,199.75,80.71,1
300,Louisiana Tech,UAB,Louisiana Tech,UAB,0,0,1,87,13,1,10,False,4,Pass Reception,-0.017336858055032,111.07,110.72,1
301,Louisiana Tech,UAB,Louisiana Tech,UAB,0,0,1,91,9,2,6,False,4,Pass Reception,-0.01902289398517,111.07,110.72,1
302,UAB,Louisiana Tech,Louisiana Tech,UAB,17,6,3,19,19,1,10,False,3,Rush,-0.114691276393927,199.75,206.08,1
303,UAB,Louisiana Tech,Louisiana Tech,UAB,17,6,3,16,16,2,7,False,4,Rush,-0.030516118226954,199.75,206.08,1
304,UAB,Louisiana Tech,Louisiana Tech,UAB,17,6,3,12,12,3,3,False,3,Rush,0.325417199611936,199.75,206.08,1
305,UAB,Louisiana Tech,Louisiana Tech,UAB,24,6,3,9,9,1,9,True,9,Rushing Touchdown,2.424237823646468,199.75,206.08,1
306,Louisiana Tech,UAB,Louisiana Tech,UAB,20,30,3,83,17,1,10,True,17,Passing Touchdown,2.579903102784414,111.07,110.72,1
307,Louisiana Tech,UAB,Louisiana Tech,UAB,20,37,4,84,16,1,10,False,2,Rush,-0.1838209433726501,111.07,110.72,1
308,Louisiana Tech,UAB,Louisiana Tech,UAB,20,37,4,81,19,3,13,False,11,Pass Reception,0.6498929187655786,111.07,110.72,1
309,Louisiana Tech,UAB,Louisiana Tech,UAB,20,37,4,96,4,1,4,False,3,Rush,-0.212161718759031,111.07,110.72,1
310,Louisiana Tech,UAB,Louisiana Tech,UAB,27,37,4,99,1,3,1,True,1,Rushing Touchdown,2.45399822917955,111.07,110.72,1
320,South Alabama,Central Michigan,Central Michigan,South Alabama,0,0,1,19,19,1,10,False,3,Rush,-0.114691276393927,185.28,108.46,1
321,South Alabama,Central Michigan,Central Michigan,South Alabama,6,0,1,16,16,2,7,True,16,Passing Touchdown,2.71913890503145,185.28,108.46,1
322,Central Michigan,South Alabama,Central Michigan,South Alabama,7,6,1,95,5,1,5,True,5,Rushing Touchdown,1.883780840558874,90.24,45.76,1
323,South Alabama,Central Michigan,Central Michigan,South Alabama,6,7,1,12,12,1,10,False,9,Rush,0.6130374969502125,185.28,108.46,1
324,South Alabama,Central Michigan,Central Michigan,South Alabama,13,7,1,3,3,2,1,True,3,Rushing Touchdown,1.917057045085713,185.28,108.46,1
325,South Alabama,Central Michigan,Central Michigan,South Alabama,20,7,2,18,18,2,7,False,5,Rush,0.063626893453119,185.28,108.46,1
326,South Alabama,Central Michigan,Central Michigan,South Alabama,20,7,2,13,13,3,2,False,3,Rush,0.176967292670953,185.28,108.46,1
327,South Alabama,Central Michigan,Central Michigan,South Alabama,28,7,2,10,10,1,10,True,10,Passing Touchdown,2.513826842249442,185.28,108.46,1
328,South Alabama,Central Michigan,Central Michigan,South Alabama,28,7,2,16,16,1,10,False,2,Rush,-0.1838209433726501,185.28,108.46,1
329,Central Michigan,South Alabama,Central Michigan,South Alabama,10,31,3,86,14,1,10,False,2,Rush,-0.1755370905391265,90.24,45.76,1
330,Central Michigan,South Alabama,Central Michigan,South Alabama,16,38,4,88,12,2,1,True,12,Rushing Touchdown,2.004024816101417,90.24,45.76,1
331,South Alabama,Central Michigan,Central Michigan,South Alabama,38,24,4,7,7,1,7,False,2,Rush,-0.241823061202709,185.28,108.46,1
332,South Alabama,Central Michigan,Central Michigan,South Alabama,38,24,4,5,5,2,5,False,2,Rush,-0.185984708249071,185.28,108.46,1
333,South Alabama,Central Michigan,Central Michigan,South Alabama,38,24,4,3,3,3,3,False,2,Rush,-0.16119157507711,185.28,108.46,1
334,South Alabama,UCLA,UCLA,South Alabama,7,3,1,1,1,1,1,True,1,Rushing Touchdown,0.938021275120443,185.28,170.39,1
335,UCLA,South Alabama,UCLA,South Alabama,6,13,2,93,7,1,7,False,6,Pass Reception,0.296402392854205,293.12,45.76,1
336,UCLA,South Alabama,UCLA,South Alabama,6,-4,2,82,18,1,10,False,11,Rush,0.39503807874338,293.12,45.76,1
337,UCLA,South Alabama,UCLA,South Alabama,6,-4,2,93,7,1,7,False,6,Pass Reception,0.296402392854205,293.12,45.76,1
338,UCLA,South Alabama,UCLA,South Alabama,13,17,2,91,9,2,9,True,9,Passing Touchdown,2.740036203212782,293.12,45.76,1
339,South Alabama,UCLA,UCLA,South Alabama,13,6,2,18,18,3,7,False,9,Pass Reception,0.7479616698538313,185.28,170.39,1
340,South Alabama,UCLA,UCLA,South Alabama,13,6,2,9,9,1,9,False,5,Rush,0.0903475831985075,185.28,170.39,1
341,South Alabama,UCLA,UCLA,South Alabama,17,6,2,9,9,2,9,True,9,Rushing Touchdown,2.740036203212782,185.28,170.39,1
342,UCLA,South Alabama,UCLA,South Alabama,20,17,3,89,11,1,10,True,11,Passing Touchdown,2.521739413367925,293.12,45.76,1
343,UCLA,South Alabama,UCLA,South Alabama,20,17,3,81,19,2,5,False,1,Rush,-0.358139072740796,293.12,45.76,1
344,UCLA,South Alabama,UCLA,South Alabama,20,17,3,82,18,3,4,False,5,Pass Reception,0.425577018067966,293.12,45.76,1
345,UCLA,South Alabama,UCLA,South Alabama,20,17,3,87,13,2,10,False,2,Rush,-0.1697213264249448,293.12,45.76,1
346,South Alabama,UCLA,UCLA,South Alabama,17,23,3,17,17,1,10,False,5,Pass Reception,0.0743089920947465,185.28,170.39,1
347,South Alabama,UCLA,UCLA,South Alabama,17,23,3,12,12,2,5,False,8,Rush,0.8174035919756925,185.28,170.39,1
348,South Alabama,UCLA,UCLA,South Alabama,17,23,3,4,4,1,4,False,3,Rush,-0.212161718759031,185.28,170.39,1
349,South Alabama,UCLA,UCLA,South Alabama,24,23,3,1,1,2,1,True,1,Rushing Touchdown,1.900352237473006,185.28,170.39,1
350,South Alabama,UCLA,UCLA,South Alabama,24,23,3,6,6,1,6,False,2,Rush,-0.2814004693826835,185.28,170.39,1
351,South Alabama,UCLA,UCLA,South Alabama,31,23,3,4,4,2,4,True,4,Passing Touchdown,2.3338902404479605,185.28,170.39,1
352,UCLA,South Alabama,UCLA,South Alabama,23,31,4,82,18,2,2,False,4,Rush,-0.3120206216721895,293.12,45.76,1
353,UCLA,South Alabama,UCLA,South Alabama,23,31,4,86,14,1,10,False,1,Rush,-0.2453531896168325,293.12,45.76,1
354,UCLA,South Alabama,UCLA,South Alabama,23,31,4,87,13,3,9,False,5,Rush,0.0304721404537034,293.12,45.76,1
355,UCLA,South Alabama,UCLA,South Alabama,29,31,4,92,8,4,4,True,8,Passing Touchdown,3.087720920080848,293.12,45.76,1
356,UCLA,South Alabama,UCLA,South Alabama,29,31,4,83,17,2,3,False,1,Rush,-0.395528576710488,293.12,45.76,1
357,UCLA,South Alabama,UCLA,South Alabama,29,31,4,83,17,2,3,False,1,Rush,-0.395528576710488,293.12,45.76,1
358,UCLA,South Alabama,UCLA,South Alabama,29,31,4,84,16,3,2,False,3,Rush,0.213258806782527,293.12,45.76,1
359,UCLA,South Alabama,UCLA,South Alabama,29,31,4,84,16,3,2,False,3,Rush,0.213258806782527,293.12,45.76,1
360,UCLA,South Alabama,UCLA,South Alabama,29,31,4,87,13,1,10,False,1,Rush,-0.239885200119727,293.12,45.76,1
361,UCLA,South Alabama,UCLA,South Alabama,29,31,4,88,12,2,9,False,2,Rush,-0.1638997005332726,293.12,45.76,1
362,UCLA,South Alabama,UCLA,South Alabama,29,31,4,88,12,2,9,False,2,Rush,-0.1638997005332726,293.12,45.76,1
363,UCLA,South Alabama,UCLA,South Alabama,29,31,4,90,10,3,7,False,4,Rush,-0.0391465745942804,293.12,45.76,1
364,UCLA,South Alabama,UCLA,South Alabama,29,31,4,90,10,3,7,False,4,Rush,-0.0391465745942804,293.12,45.76,1
365,South Alabama,Louisiana Tech,South Alabama,Louisiana Tech,0,0,1,82,18,1,10,False,2,Rush,-0.193673324211422,185.28,206.08,1
366,South Alabama,Louisiana Tech,South Alabama,Louisiana Tech,0,0,1,84,16,2,8,False,13,Pass Reception,1.321014300550676,185.28,206.08,1
367,South Alabama,Louisiana Tech,South Alabama,Louisiana Tech,7,0,1,97,3,1,3,True,3,Passing Touchdown,1.464451732731337,185.28,206.08,1
368,South Alabama,Louisiana Tech,South Alabama,Louisiana Tech,14,7,2,96,4,1,4,False,1,Rush,-0.523234095246118,185.28,206.08,1
369,South Alabama,Louisiana Tech,South Alabama,Louisiana Tech,14,7,2,97,3,3,3,False,2,Rush,-0.16119157507711,185.28,206.08,1
370,South Alabama,Louisiana Tech,South Alabama,Louisiana Tech,31,7,3,81,19,3,8,True,19,Passing Touchdown,3.2781078946593247,185.28,206.08,1
371,Louisiana Tech,South Alabama,South Alabama,Louisiana Tech,7,38,4,7,7,1,7,False,2,Rush,-0.241823061202709,111.07,45.76,1
372,Louisiana Tech,South Alabama,South Alabama,Louisiana Tech,7,38,4,5,5,2,5,False,1,Rush,-0.2573952299466615,111.07,45.76,1
373,Louisiana Tech,South Alabama,South Alabama,Louisiana Tech,14,38,4,4,4,4,4,True,4,Passing Touchdown,2.982781712678262,111.07,45.76,1
374,South Alabama,Louisiana Tech,South Alabama,Louisiana Tech,38,14,4,81,19,1,19,False,12,Rush,0.45008718624533,185.28,206.08,1
375,Louisiana,South Alabama,Louisiana,South Alabama,0,0,1,81,19,2,11,False,2,Pass Reception,-0.2376043873594451,80.09,45.76,1
376,Louisiana,South Alabama,Louisiana,South Alabama,0,0,1,83,17,3,9,False,6,Pass Reception,0.1335259984922992,80.09,45.76,1
377,South Alabama,Louisiana,Louisiana,South Alabama,0,7,2,3,3,1,3,False,2,Rush,-0.435900504741669,185.28,116.74,1
378,South Alabama,Louisiana,Louisiana,South Alabama,7,7,2,1,1,2,1,True,1,Rushing Touchdown,1.900352237473006,185.28,116.74,1
379,South Alabama,Louisiana,Louisiana,South Alabama,10,7,3,12,12,1,10,False,8,Rush,0.4460962314173945,185.28,116.74,1
380,South Alabama,Louisiana,Louisiana,South Alabama,10,7,3,16,16,3,1,False,6,Rush,0.146162418435796,185.28,116.74,1
381,South Alabama,Louisiana,Louisiana,South Alabama,10,7,4,5,5,1,5,False,1,Rush,-0.4501093998890865,185.28,116.74,1
382,South Alabama,Louisiana,Louisiana,South Alabama,10,7,4,4,4,2,4,False,1,Rush,-0.2906721593310305,185.28,116.74,1
383,South Alabama,Louisiana,Louisiana,South Alabama,17,7,4,3,3,3,3,True,3,Rushing Touchdown,2.624562399778991,185.28,116.74,1
384,Louisiana,South Alabama,Louisiana,South Alabama,10,17,4,88,12,2,2,False,1,Pass Reception,-0.409704629358648,80.09,45.76,1
385,Louisiana,South Alabama,Louisiana,South Alabama,10,17,4,89,11,3,1,False,8,Rush,1.105150462811631,80.09,45.76,1
386,Louisiana,South Alabama,Louisiana,South Alabama,10,17,4,97,3,1,3,False,2,Rush,-0.435900504741669,80.09,45.76,1
387,Louisiana,South Alabama,Louisiana,South Alabama,17,17,4,99,1,3,1,True,1,Passing Touchdown,2.45399822917955,80.09,45.76,1
388,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,41,34,4,83,17,2,7,False,2,Rush,-0.21415213463464,185.28,165.24,1
389,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,41,34,4,85,15,3,5,False,7,Rush,0.630739880994822,185.28,165.24,1
390,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,0,0,1,82,18,2,6,False,2,Rush,-0.231781433315362,185.28,165.24,1
391,Louisiana Monroe,South Alabama,South Alabama,Louisiana Monroe,7,10,1,19,19,1,10,False,2,Rush,-0.199249940829709,73.46,45.76,1
392,Louisiana Monroe,South Alabama,South Alabama,Louisiana Monroe,7,10,1,17,17,2,8,False,3,Rush,-0.121378816235742,73.46,45.76,1
393,Louisiana Monroe,South Alabama,South Alabama,Louisiana Monroe,7,10,2,14,14,3,5,False,6,Pass Reception,0.605476817003282,73.46,45.76,1
394,Louisiana Monroe,South Alabama,South Alabama,Louisiana Monroe,7,10,2,8,8,1,8,False,2,Rush,-0.209067424082246,73.46,45.76,1
395,Louisiana Monroe,South Alabama,South Alabama,Louisiana Monroe,7,10,2,6,6,2,6,False,1,Rush,-0.232932636386652,73.46,45.76,1
396,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,17,17,2,96,4,1,4,True,4,Rushing Touchdown,1.688190518713975,185.28,165.24,1
397,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,17,20,2,81,19,2,10,False,4,Rush,-0.045620266835931,185.28,165.24,1
398,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,17,20,2,85,15,3,6,False,4,Rush,-0.0511246781023615,185.28,165.24,1
399,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,31,20,3,82,18,2,10,False,3,Rush,-0.128774604350358,185.28,165.24,1
400,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,31,20,3,85,15,3,7,False,4,Pass Reception,-0.0549883664369535,185.28,165.24,1
401,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,34,20,3,83,17,2,7,False,12,Rush,0.852406474501,185.28,165.24,1
402,South Alabama,Louisiana Monroe,South Alabama,Louisiana Monroe,41,20,4,95,5,1,5,True,5,Rushing Touchdown,1.883780840558874,185.28,165.24,1
403,Louisiana Monroe,South Alabama,South Alabama,Louisiana Monroe,27,41,4,16,16,1,10,False,4,Pass Reception,-0.0205045498028526,73.46,45.76,1
404,Louisiana Monroe,South Alabama,South Alabama,Louisiana Monroe,27,41,4,14,14,3,8,False,7,Pass Reception,0.2013484797024654,73.46,45.76,1
405,Louisiana Monroe,South Alabama,South Alabama,Louisiana Monroe,34,41,4,7,7,4,1,True,7,Passing Touchdown,2.895245888161835,73.46,45.76,1
406,Troy,South Alabama,South Alabama,Troy,0,0,1,16,16,1,10,False,11,Rush,0.6849418807335004,105.37,45.76,1
407,Troy,South Alabama,South Alabama,Troy,7,0,2,5,5,1,5,True,5,Rushing Touchdown,1.883780840558874,105.37,45.76,1
408,South Alabama,Troy,South Alabama,Troy,3,7,4,83,17,1,10,False,3,Rush,-0.108377033597897,185.28,71.21,1
409,South Alabama,Arkansas State,Arkansas State,South Alabama,0,0,1,15,15,1,10,False,8,Rush,0.448246443804154,185.28,156.56,1
410,South Alabama,Arkansas State,Arkansas State,South Alabama,0,0,1,7,7,2,2,False,5,Pass Reception,0.896717348088831,185.28,156.56,1
411,South Alabama,Arkansas State,Arkansas State,South Alabama,7,0,1,3,3,2,3,True,3,Rushing Touchdown,2.211424613960093,185.28,156.56,1
412,South Alabama,Arkansas State,Arkansas State,South Alabama,16,3,3,16,16,2,4,False,5,Rush,-0.063481677626161,185.28,156.56,1
413,South Alabama,Arkansas State,Arkansas State,South Alabama,16,3,3,11,11,1,10,False,2,Rush,-0.165648229401373,185.28,156.56,1
414,South Alabama,Arkansas State,Arkansas State,South Alabama,16,3,3,9,9,2,8,False,3,Rush,-0.087749717977609,185.28,156.56,1
415,South Alabama,Arkansas State,Arkansas State,South Alabama,16,3,3,6,6,3,5,False,4,Rush,-0.025843437697615,185.28,156.56,1
416,South Alabama,Arkansas State,Arkansas State,South Alabama,16,3,3,2,2,4,1,False,1,Rush,1.862959523324079,185.28,156.56,1
417,South Alabama,Arkansas State,Arkansas State,South Alabama,24,3,3,1,1,2,1,True,1,Rushing Touchdown,1.900352237473006,185.28,156.56,1
418,South Alabama,Arkansas State,Arkansas State,South Alabama,24,3,4,12,12,1,10,False,4,Rush,-0.016436925799308,185.28,156.56,1
419,South Alabama,Arkansas State,Arkansas State,South Alabama,24,3,4,8,8,2,6,False,2,Rush,-0.174018571080616,185.28,156.56,1
420,South Alabama,Arkansas State,Arkansas State,South Alabama,24,3,4,6,6,3,4,False,5,Rush,1.7825287637954066,185.28,156.56,1
421,South Alabama,Arkansas State,Arkansas State,South Alabama,31,3,4,1,1,1,1,True,1,Rushing Touchdown,0.938021275120443,185.28,156.56,1
422,South Alabama,Georgia Southern,Georgia Southern,South Alabama,0,14,1,12,12,1,10,False,2,Rush,-0.1686350677656265,185.28,177.55,1
423,South Alabama,Georgia Southern,Georgia Southern,South Alabama,7,14,1,10,10,2,8,True,10,Passing Touchdown,2.698729609801552,185.28,177.55,1
424,Georgia Southern,South Alabama,Georgia Southern,South Alabama,21,7,1,84,16,2,10,True,16,Passing Touchdown,2.89883592804679,191.15,45.76,1
425,South Alabama,Georgia Southern,Georgia Southern,South Alabama,7,21,1,13,13,1,10,False,5,Rush,0.074681000091786,185.28,177.55,1
426,South Alabama,Georgia Southern,Georgia Southern,South Alabama,7,21,1,8,8,2,5,False,4,Rush,-0.017782407869884,185.28,177.55,1
427,South Alabama,Georgia Southern,Georgia Southern,South Alabama,7,21,1,4,4,3,1,False,3,Rush,1.544009347703502,185.28,177.55,1
428,South Alabama,Georgia Southern,Georgia Southern,South Alabama,14,21,2,1,1,1,1,True,1,Rushing Touchdown,0.938021275120443,185.28,177.55,1
429,Georgia Southern,South Alabama,Georgia Southern,South Alabama,21,14,2,83,17,2,10,False,7,Pass Reception,0.204830288686278,191.15,45.76,1
430,Georgia Southern,South Alabama,Georgia Southern,South Alabama,21,14,2,91,9,3,9,False,4,Pass Reception,-0.042479503078356,191.15,45.76,1
431,South Alabama,Georgia Southern,Georgia Southern,South Alabama,14,24,2,18,18,2,15,False,8,Rush,0.2528679294078414,185.28,177.55,1
432,Georgia Southern,South Alabama,Georgia Southern,South Alabama,31,17,3,93,7,1,7,True,7,Passing Touchdown,2.196754630327211,191.15,45.76,1
433,South Alabama,Georgia Southern,Georgia Southern,South Alabama,17,31,3,15,15,1,5,False,3,Rush,-0.187263738256277,185.28,177.55,1
434,South Alabama,Georgia Southern,Georgia Southern,South Alabama,17,31,3,12,12,2,2,False,4,Rush,-0.159702002515372,185.28,177.55,1
435,South Alabama,Georgia Southern,Georgia Southern,South Alabama,17,31,3,8,8,1,8,False,3,Rush,-0.118978122830228,185.28,177.55,1
436,South Alabama,Georgia Southern,Georgia Southern,South Alabama,24,31,3,5,5,2,5,True,5,Rushing Touchdown,2.43857769152992,185.28,177.55,1
437,South Alabama,Georgia Southern,Georgia Southern,South Alabama,24,31,4,10,10,1,10,False,2,Rush,-0.162944112483623,185.28,177.55,1
438,South Alabama,Georgia Southern,Georgia Southern,South Alabama,24,31,4,8,8,2,8,False,3,Rush,-0.084828674435525,185.28,177.55,1
439,South Alabama,Georgia Southern,Georgia Southern,South Alabama,31,31,4,5,5,3,5,True,5,Rushing Touchdown,2.76159962916859,185.28,177.55,1
440,South Alabama,Georgia Southern,Georgia Southern,South Alabama,38,31,4,9,9,1,9,True,9,Rushing Touchdown,2.424237823646468,185.28,177.55,1
